player,cluster,total_runs,strike_rate,total_fours,total_sixes,total_wickets,economy_rate,total_runs_conceded,mu_batting_glicko,phi_batting_glicko,mu_bowling_glicko,phi_bowling_glicko,avg_impact_residual_batter,avg_impact_residual_bowler
M Muralitharan,0,20.0,66.66666666666666,1.0,0.0,67.0,6.698292220113853,1765.0,1500.0,350.0,1981.491881369984,88.98881786139358,-0.1941181745820991,0.1514167238315522
M Ntini,1,11.0,57.89473684210527,2.0,0.0,8.0,7.23943661971831,257.0,1500.0,350.0,1940.8360635617016,122.19454538044668,0.3801369891274553,0.4127951152779895
M Pathirana,0,0.0,0.0,0.0,0.0,38.0,7.359840954274354,617.0,1500.0,350.0,2313.5529524311896,89.9597949406966,0.0,0.0729225805025454
M Prasidh Krishna,0,9.0,37.5,0.0,0.0,54.0,8.485783915515842,1741.0,1500.0,350.0,2110.976281073205,84.27532009624711,-0.1950380647739527,0.2971729407544333
M Rawat,2,55.0,78.57142857142857,4.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1265088264851726,0.0
M Shahrukh Khan,1,553.0,133.89830508474577,35.0,37.0,0.0,8.0,16.0,1500.0,350.0,1898.5286108649673,285.33083107279083,0.3122417638612781,0.5920191333856972
M Siddharth,0,0.0,0.0,0.0,0.0,1.0,7.448275862068966,72.0,1500.0,350.0,2026.4857188396616,249.14969645201575,0.0,0.3774235971268252
M Theekshana,0,7.0,100.0,0.0,1.0,25.0,7.740095087163233,814.0,1500.0,350.0,2451.756125679076,89.30020424155428,-0.8182154517108131,0.2655669946595714
M Vijay,4,2619.0,118.61413043478262,247.0,91.0,0.0,7.945945945945946,49.0,1500.0,350.0,1933.6922304532145,211.46160112527008,0.2563461142189372,0.0490126003978013
M Vohra,2,1083.0,125.49246813441484,104.0,43.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2429018017664381,0.0
M de Lange,0,1.0,50.0,0.0,0.0,6.0,8.844827586206897,171.0,1500.0,350.0,1871.9224516981292,167.7849251170458,-0.4841665023084657,0.4653989712367328
MA Agarwal,4,2669.0,128.25564632388276,265.0,98.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2891400924965265,0.0
MA Khote,1,24.0,109.09090909090908,2.0,1.0,2.0,10.4,52.0,1500.0,350.0,1322.1829647170389,221.80663068462044,0.1840757436677562,0.4180582632551396
MA Starc,1,105.0,96.3302752293578,11.0,0.0,59.0,8.020477815699659,1175.0,1500.0,350.0,2195.862751623009,88.08930384027924,0.029412064384078,0.2504192873429977
MA Wood,1,12.0,120.0,1.0,1.0,11.0,9.070866141732283,192.0,1500.0,350.0,1996.9871003534872,165.74448576988985,0.2231136950969804,0.1235311955080402
MC Henriques,1,1000.0,124.84394506866417,87.0,28.0,46.0,7.9795709908069465,1302.0,1500.0,350.0,2287.4483933454753,95.89289495186527,0.2626215819166971,0.2644114506383751
MC Juneja,2,125.0,93.28358208955224,11.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,-0.0013238881232917,0.0
MD Mishra,2,237.0,111.26760563380283,24.0,8.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3634684866864064,0.0
MEK Hussey,2,1977.0,119.96359223300972,198.0,52.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.259113622264177,0.0
MF Maharoof,1,177.0,142.74193548387098,12.0,9.0,33.0,7.238095238095237,532.0,1500.0,350.0,1887.265914028473,93.82360175189424,0.5247790590075664,0.2380962138770591
MG Bracewell,1,58.0,118.36734693877551,6.0,1.0,6.0,8.636363636363637,95.0,1500.0,350.0,2412.257869513316,185.67199618672137,0.2706242961841227,0.2299554273103881
MG Johnson,3,167.0,99.40476190476191,10.0,7.0,66.0,8.024596464258263,1740.0,1500.0,350.0,1793.1209748902315,85.5331316311761,0.1519641180809341,0.360309041757815
MJ Clarke,1,98.0,102.08333333333333,12.0,0.0,3.0,6.545454545454545,72.0,1500.0,350.0,1875.3853566718328,187.69432558821327,0.1031725559121725,0.195460557476122
MJ Guptill,2,271.0,137.56345177664974,24.0,15.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3408683378007628,0.0
MJ Henry,0,0.0,0.0,0.0,0.0,3.0,10.457142857142857,183.0,1500.0,350.0,1604.4010656454595,191.5516388432681,0.0,0.4098283871515172
MJ Lumb,2,278.0,140.4040404040404,45.0,6.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2307484669351139,0.0
MJ McClenaghan,3,85.0,116.43835616438356,5.0,7.0,75.0,8.197622585438335,1839.0,1500.0,350.0,2150.5097912743895,85.17167105826512,-0.0191516523492877,0.348349782512712
MJ Santner,1,70.0,90.9090909090909,4.0,3.0,16.0,6.940540540540541,428.0,1500.0,350.0,2362.2350386533876,102.98438447773472,0.239622502022915,0.1629170794589169
MK Lomror,1,527.0,135.47557840616966,33.0,30.0,2.0,8.106382978723403,127.0,1500.0,350.0,2240.832252321892,153.3457891967621,0.2739553917500967,0.2304611973531284
MK Pandey,4,3859.0,117.36618004866179,335.0,111.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2518742873644843,0.0
MK Tiwary,1,1695.0,113.83478844862324,156.0,40.0,1.0,11.066666666666666,83.0,1500.0,350.0,1628.2291439326302,185.14526286035152,0.1949749140924345,0.0292514559232473
ML Hayden,2,1107.0,131.94278903456495,121.0,44.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2601165971833535,0.0
MM Ali,1,1162.0,136.86690223792698,95.0,67.0,40.0,7.012987012987013,900.0,1500.0,350.0,2094.658939330316,94.56896877478916,0.3312828595805151,0.1762566936130944
MM Patel,3,39.0,95.1219512195122,5.0,0.0,82.0,7.523878437047757,1733.0,1500.0,350.0,1770.579328537327,88.23828487811741,0.1458919418835283,0.3168568652005903
MM Sharma,3,124.0,90.51094890510949,9.0,4.0,147.0,8.521663778162912,3278.0,1500.0,350.0,2058.8285852837635,88.39442304877424,0.0562965384998639,0.2976560822093797
MN Samuels,1,161.0,92.52873563218391,9.0,7.0,10.0,7.808219178082192,285.0,1500.0,350.0,1813.7435387210985,114.28553237380945,0.3004133418163564,0.3363879832672895
MN van Wyk,2,167.0,123.7037037037037,19.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2773628911097746,0.0
MP Stoinis,1,1866.0,136.60322108345534,150.0,91.0,45.0,9.386281588447654,1300.0,1500.0,350.0,2137.9753697765145,95.27158290394787,0.3047735073232141,0.3393495987243589
MP Yadav,0,0.0,0.0,0.0,0.0,8.0,6.947368421052632,88.0,1500.0,350.0,2659.178117468075,190.58597898675828,0.0,0.2859238911888948
MR Marsh,1,665.0,125.0,48.0,38.0,37.0,8.124789207419898,803.0,1500.0,350.0,2095.0152563045194,90.84993484101916,0.2219327353286976,0.2262082509017688
MS Bisla,2,798.0,108.27679782903662,93.0,23.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2214861472610128,0.0
MS Dhoni,4,5243.0,132.8350646060299,363.0,252.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3230182565602725,0.0
MS Gony,1,99.0,130.26315789473685,6.0,8.0,39.0,8.542702702702702,1317.0,1500.0,350.0,1554.2363621947077,92.41741263635996,0.3196395220698889,0.3334381770762427
MS Wade,2,183.0,98.91891891891892,23.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.0500489232371706,0.0
MV Boucher,2,394.0,123.89937106918238,32.0,13.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3379235359584405,0.0
MW Short,1,117.0,118.18181818181819,15.0,4.0,0.0,6.0,25.0,1500.0,350.0,1976.2827337748977,251.76285367079575,0.278762539961217,0.0790260665280015
Mandeep Singh,1,1706.0,120.31029619181946,176.0,38.0,0.0,13.0,26.0,1500.0,350.0,1905.155598473108,284.51773908786663,0.2310239645763535,-0.0495265931951454
Mayank Dagar,0,0.0,0.0,0.0,0.0,2.0,8.91304347826087,205.0,1500.0,350.0,1882.7025322343916,159.69916288566014,0.0030358053657232,0.2172136882822364
Misbah-ul-Haq,2,117.0,142.6829268292683,10.0,6.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2294024148131908,0.0
Mohammad Asif,0,3.0,50.0,0.0,0.0,9.0,9.256281407035175,307.0,1500.0,350.0,1412.38171948363,129.26932473185724,0.0612839140602147,0.4722450661652007
Mohammad Hafeez,0,64.0,76.19047619047619,7.0,2.0,2.0,6.761904761904762,71.0,1500.0,350.0,1615.8987177024746,193.25664949655575,0.1054278267498877,0.1321138922364077
Mohammad Nabi,1,221.0,140.76433121019107,18.0,12.0,15.0,7.5465393794749405,527.0,1500.0,350.0,2106.0951423614756,102.03905812294217,0.2269127489028967,0.2847260311328281
Mohammed Shami,3,74.0,90.2439024390244,6.0,2.0,144.0,8.296707655692185,3486.0,1500.0,350.0,2226.227524523242,82.66306173020072,0.0631058064654633,0.3147233461065191
Mohammed Siraj,3,109.0,89.34426229508196,10.0,4.0,96.0,8.34406535319558,2894.0,1500.0,350.0,2193.597197851194,83.16850411201777,0.2754121385110702,0.2979536253703537
Mohsin Khan,1,25.0,92.5925925925926,2.0,1.0,27.0,8.2603550295858,698.0,1500.0,350.0,1947.6376524388131,91.37536927023108,0.1739525885789701,0.3592348868505173
Mujeeb Ur Rahman,0,12.0,80.0,2.0,0.0,20.0,7.938053097345133,598.0,1500.0,350.0,2032.5056007616977,97.41002265550767,-0.2939780930153904,0.251151436845518
Mukesh Choudhary,1,6.0,100.0,1.0,0.0,16.0,9.100671140939598,452.0,1500.0,350.0,2058.093517342465,113.90816605650896,0.3726016585167551,0.3433145857001514
Mukesh Kumar,0,10.0,50.0,0.0,0.0,31.0,10.1,707.0,1500.0,350.0,1943.9220886412504,95.35646863179082,-0.0156658641868973,0.3388878346916205
Mustafizur Rahman,3,13.0,56.52173913043478,0.0,1.0,70.0,7.946784922394679,1792.0,1500.0,350.0,2142.632077088747,81.84945585249909,0.1556120499698856,0.2741912419917083
N Burger,0,0.0,0.0,0.0,0.0,7.0,8.685714285714285,152.0,1500.0,350.0,2295.9161376838592,171.77192509647972,0.0,0.2387088243746445
N Jagadeesan,2,162.0,104.51612903225806,21.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.167811662686151,0.0
N Pooran,2,1769.0,154.7681539807524,113.0,127.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2447637593182852,0.0
N Rana,4,2636.0,130.81885856079404,234.0,132.0,10.0,8.205405405405406,253.0,1500.0,350.0,2417.6125953782794,114.48703052730416,0.3131376081660684,0.04328116131617
N Saini,2,140.0,97.9020979020979,16.0,0.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1214051621525461,0.0
N Thushara,0,0.0,0.0,0.0,0.0,8.0,9.034883720930232,259.0,1500.0,350.0,2314.2138444887973,132.5446610934984,0.0,0.3481362100228615
N Wadhera,1,350.0,134.09961685823754,32.0,18.0,0.0,6.5,13.0,1500.0,350.0,1749.8714551617709,321.77580067024223,0.3999667257250874,0.2686160765783364
ND Doshi,0,0.0,0.0,0.0,0.0,2.0,8.31578947368421,79.0,1500.0,350.0,1475.020972762546,208.0293237154555,-0.0086146042402387,0.5184892394017491
NK Patel,2,121.0,97.58064516129032,14.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2875394506651267,0.0
NL McCullum,1,26.0,113.04347826086956,0.0,1.0,0.0,7.0,35.0,1500.0,350.0,1680.424211150149,243.61856744475503,0.2506306644400275,0.4055897863614384
NLTC Perera,1,424.0,130.06134969325154,23.0,26.0,37.0,8.651748251748252,1031.0,1500.0,350.0,1735.6181555627832,88.30903330246142,0.240044720032749,0.3116292079581196
NM Coulter-Nile,1,82.0,109.33333333333333,7.0,4.0,52.0,7.5672645739910305,1125.0,1500.0,350.0,2010.9186746152045,82.94852693684193,0.0916448854582005,0.2826219114331033
NS Naik,2,31.0,58.490566037735846,2.0,0.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.0022906059854151,0.0
NT Ellis,0,19.0,73.07692307692307,0.0,1.0,19.0,8.449315068493151,514.0,1500.0,350.0,2051.8494185666395,101.61289774263156,0.1327660558969557,0.3172796444573685
NV Ojha,2,1554.0,114.26470588235293,121.0,79.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2780693625992977,0.0
Naman Dhir,1,140.0,166.66666666666669,12.0,10.0,0.0,11.379310344827587,55.0,1500.0,350.0,2063.8134568586174,253.38176511828655,0.5209463140586722,0.2085404155103175
Navdeep Saini,0,33.0,86.8421052631579,3.0,0.0,26.0,8.516129032258064,968.0,1500.0,350.0,1842.865185124164,92.70650353061262,0.0773974275883701,0.3255719679437976
Naveen-ul-Haq,0,18.0,69.23076923076923,2.0,0.0,26.0,8.874692874692874,602.0,1500.0,350.0,1842.6917669989368,92.0246026753804,0.1008401073500759,0.2437740460895339
Nithish Kumar Reddy,1,303.0,137.10407239819006,15.0,21.0,4.0,10.576271186440678,208.0,1500.0,350.0,1904.997542907519,167.21196549532976,0.4119880638591126,0.3378153204850524
Noor Ahmad,0,13.0,72.22222222222221,2.0,0.0,24.0,7.859649122807017,672.0,1500.0,350.0,2328.710681027995,100.20725810040594,0.0954572800300785,0.2051209231561695
O Thomas,0,0.0,0.0,0.0,0.0,5.0,8.095238095238095,85.0,1500.0,350.0,2152.8403188310276,175.59646555358748,0.0,0.0712716263224934
OA Shah,2,506.0,124.93827160493827,34.0,23.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2733648580565268,0.0
OC McCoy,0,8.0,160.0,0.0,1.0,11.0,8.5,255.0,1500.0,350.0,2597.539049711514,130.6089748279977,-0.4681584860382024,0.2757332073862742
OF Smith,1,51.0,102.0,1.0,5.0,7.0,11.305263157894737,179.0,1500.0,350.0,1843.432918762048,197.80564395167605,0.3519392611923737,0.5707698334496834
P Amarnath,0,0.0,0.0,0.0,0.0,7.0,10.954545454545453,241.0,1500.0,350.0,1016.1253741735128,154.57940593603868,0.0,0.3470194796591801
P Awana,0,5.0,35.714285714285715,0.0,0.0,43.0,8.108527131782946,1046.0,1500.0,350.0,1643.4666359960777,84.13012414178732,-0.0508330967017847,0.3364470976487955
P Dogra,2,127.0,90.0709219858156,4.0,5.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1238037476093171,0.0
P Dubey,0,23.0,69.6969696969697,2.0,0.0,1.0,8.149253731343283,91.0,1500.0,350.0,2183.3706294722724,209.2341981762477,-0.0378290923319756,0.4810650129305819
P Kumar,3,340.0,105.26315789473684,22.0,17.0,102.0,7.604095563139931,3342.0,1500.0,350.0,1900.7505030524655,88.32017436368605,0.141705123542943,0.2801946656781528
P Negi,1,365.0,121.26245847176081,27.0,16.0,38.0,7.809004092769442,954.0,1500.0,350.0,1947.2444635512063,90.31901718875166,0.2685468107107079,0.235904045374208
P Parameswaran,0,1.0,33.33333333333333,0.0,0.0,9.0,8.528301886792452,226.0,1500.0,350.0,1783.0954086946704,129.9822788128768,-1.2217999685487225e-05,0.1457660792047943
P Sahu,1,19.0,146.15384615384613,1.0,1.0,3.0,8.523364485981308,152.0,1500.0,350.0,1928.0992180932683,175.15309032603045,0.5358723833360255,0.2675916065787336
P Simran Singh,2,756.0,143.1818181818182,78.0,41.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3310033867177856,0.0
P Suyal,0,0.0,0.0,0.0,0.0,2.0,8.635514018691588,154.0,1500.0,350.0,2029.148323957732,154.58357276900497,0.0,0.3917032601851457
PA Patel,4,2848.0,116.62571662571663,365.0,49.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1937518181318137,0.0
PA Reddy,2,164.0,98.20359281437125,15.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2014925028264764,0.0
PBB Rajapaksa,2,277.0,137.81094527363186,22.0,15.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2393049014882691,0.0
PC Valthaty,1,505.0,116.89814814814814,61.0,20.0,7.0,8.117647058823529,207.0,1500.0,350.0,1826.7706003528183,127.02088330316737,0.2651079565347822,0.2482723632313631
PD Collingwood,1,203.0,127.67295597484276,9.0,13.0,5.0,6.733333333333333,101.0,1500.0,350.0,1904.0699461478855,167.36592431884904,0.2748072694525498,0.1702120188675519
PD Salt,2,653.0,169.6103896103896,74.0,34.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2994039520878596,0.0
PH Solanki,0,0.0,0.0,0.0,0.0,2.0,6.5,39.0,1500.0,350.0,1707.916659958398,240.58685610643673,0.0,-0.0207301239543044
PJ Cummins,3,515.0,143.4540389972145,33.0,34.0,66.0,8.654014598540146,1976.0,1500.0,350.0,2025.6855767987197,87.64622517017551,0.2625810636385133,0.2956604060751918
PJ Sangwan,0,26.0,55.319148936170215,1.0,0.0,44.0,8.399999999999999,1267.0,1500.0,350.0,1988.595140255924,94.6911966172479,0.123241379076762,0.3052539531333925
PK Garg,2,273.0,110.5263157894737,16.0,9.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2256427045779566,0.0
PM Sarvesh Kumar,0,1.0,50.0,0.0,0.0,1.0,8.129032258064516,42.0,1500.0,350.0,1614.8960393758505,247.10172055377575,0.0668826301185294,0.1169714969079775
PN Mankad,2,97.0,129.33333333333331,13.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.4422270189903031,0.0
PP Chawla,3,624.0,107.58620689655172,56.0,20.0,201.0,7.977920410783056,5179.0,1500.0,350.0,2294.9091324240867,87.27018520458776,0.1089587929945593,0.2450878854342728
PP Ojha,3,16.0,35.55555555555556,0.0,0.0,99.0,7.40051413881748,2399.0,1500.0,350.0,1855.759744546252,88.5220871654293,0.0341448742717262,0.2250153858539995
PP Shaw,2,1892.0,143.22482967448903,238.0,61.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2903475028920469,0.0
PR Shah,2,92.0,94.84536082474226,9.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1948993732817389,0.0
PV Tambe,0,18.0,46.15384615384615,1.0,0.0,28.0,7.70919881305638,866.0,1500.0,350.0,2002.5741713400296,95.16148721746391,-0.0223261082603748,0.2435281695311096
PVD Chameera,1,43.0,134.375,3.0,3.0,11.0,8.92929292929293,442.0,1500.0,350.0,1774.4386833081728,111.85506583488316,0.2217116003455527,0.2233456405729572
PWH de Silva,1,72.0,90.0,7.0,1.0,36.0,8.165170556552962,758.0,1500.0,350.0,2100.5890154060244,89.9613540678581,0.2478049066910066,0.301280823805505
Pankaj Singh,0,7.0,58.333333333333336,0.0,0.0,11.0,9.106109324758842,472.0,1500.0,350.0,1842.167854424147,108.15230426452028,-0.1877249008574428,0.3251051152376529
Parvez Rasool,0,17.0,85.0,1.0,0.0,4.0,8.19,273.0,1500.0,350.0,1855.6479614830987,122.3820324027978,0.0133707643014289,0.1456025918627653
Q de Kock,4,3160.0,131.12033195020746,316.0,123.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.287655960624874,0.0
R Ashwin,3,800.0,114.61318051575931,61.0,28.0,198.0,6.969437914084207,5435.0,1500.0,350.0,2368.099408808465,87.80584614129945,0.2377260476854023,0.1682794031233573
R Bhatia,3,342.0,117.9310344827586,24.0,13.0,82.0,7.437688139674895,2059.0,1500.0,350.0,2235.933451331578,91.9875362980931,0.1898131091460652,0.2035164568065876
R Dhawan,1,210.0,111.70212765957446,18.0,7.0,27.0,7.982683982683984,922.0,1500.0,350.0,2144.691073608107,93.78568303261508,0.1506768285693477,0.2186526036117598
R Dravid,2,2174.0,113.34723670490095,269.0,28.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2272298492321308,0.0
R McLaren,0,159.0,89.32584269662921,14.0,1.0,14.0,9.0,558.0,1500.0,350.0,1321.039136812483,99.6838005212726,0.0729486842047301,0.3902718134414509
R Ninan,0,3.0,50.0,0.0,0.0,3.0,10.833333333333334,65.0,1500.0,350.0,1075.1013888767136,240.56089516553223,-0.2960834290594972,0.7122628127013673
R Parag,1,1173.0,129.04290429042905,84.0,60.0,5.0,10.176795580110497,307.0,1500.0,350.0,2200.2220715526264,119.1524479682681,0.3056671192954827,0.3089087553840295
R Powell,1,360.0,141.73228346456693,21.0,28.0,1.0,10.0,35.0,1500.0,350.0,2014.7845846455152,277.1966873814672,0.3239244912867345,0.302548369569117
R Rampaul,1,51.0,98.07692307692307,3.0,2.0,17.0,6.884892086330935,319.0,1500.0,350.0,1876.1707017096,104.04627087251004,0.1604166098618311,0.1689283612300103
R Ravindra,2,222.0,152.05479452054794,22.0,12.0,0.0,3.5,7.0,1500.0,350.0,1936.501722553403,293.09582593266686,0.4933156174689164,0.086372432982526
R Sai Kishore,1,13.0,216.66666666666666,0.0,2.0,13.0,8.136125654450261,259.0,1500.0,350.0,2315.313751905929,133.96117326547682,0.8579296140814773,0.1301373787421381
R Sathish,1,270.0,114.40677966101696,22.0,6.0,6.0,9.708333333333334,233.0,1500.0,350.0,1837.951848875108,133.47283831349506,0.1878964074591801,0.3990048773374037
R Sharma,1,66.0,85.71428571428571,5.0,3.0,42.0,7.0588235294117645,1100.0,1500.0,350.0,1832.8811329357036,89.47629419893792,0.2481534960040703,0.252369575786169
R Shepherd,1,115.0,169.11764705882354,7.0,10.0,6.0,11.729323308270676,260.0,1500.0,350.0,1314.3336908583617,177.5475324676135,0.5135863143901738,0.2455457246167672
R Shukla,1,19.0,82.6086956521739,2.0,0.0,7.0,10.015384615384615,217.0,1500.0,350.0,1568.1741903445156,141.18263547441347,0.2007698960361688,0.359452816214497
R Tewatia,1,1013.0,128.55329949238578,84.0,47.0,36.0,7.7390300230946885,1117.0,1500.0,350.0,1972.7539717818936,96.1691659522822,0.305889681175407,0.2331901140682768
R Vinay Kumar,3,310.0,107.26643598615917,21.0,9.0,127.0,8.346752058554436,3041.0,1500.0,350.0,1823.7188114089695,85.40656835735105,0.1238252015241927,0.3141559175094425
RA Jadeja,3,2959.0,124.4322960470984,215.0,107.0,169.0,7.574326059050064,4917.0,1500.0,350.0,2368.0929601931484,91.27143307401026,0.2437023029475484,0.2461317202462561
RA Tripathi,1,2236.0,135.51515151515153,223.0,84.0,0.0,12.0,12.0,1500.0,350.0,1729.0049612722232,316.44239465638736,0.2433993540955946,0.5273168560897198
RD Chahar,3,129.0,101.5748031496063,13.0,5.0,76.0,7.65468473777254,2165.0,1500.0,350.0,2246.7635468143976,86.7688505470319,0.2146562963520045,0.2400338215356489
RD Gaikwad,4,2380.0,133.63279056709715,217.0,91.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3381171054818352,0.0
RE Levi,2,83.0,112.16216216216218,10.0,4.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2769970648052696,0.0
RE van der Merwe,1,159.0,110.41666666666667,11.0,8.0,25.0,6.791208791208791,515.0,1500.0,350.0,2260.4856466945057,92.7459572063312,0.3222796223852417,0.1003823208332973
RG More,0,2.0,100.0,0.0,0.0,1.0,10.216216216216216,63.0,1500.0,350.0,1502.504367445843,227.28659257843967,-8.140302757697615e-05,0.1354209790487368
RG Sharma,4,6630.0,127.91819409608335,599.0,281.0,16.0,7.9426934097421205,462.0,1500.0,350.0,1893.0121162661223,105.22554840132086,0.3093133309741699,0.2381060747781166
RJ Gleeson,0,2.0,100.0,0.0,0.0,1.0,8.470588235294118,72.0,1500.0,350.0,2183.479898700773,210.29470527776644,-0.3540312420488731,0.3878385851676268
RJ Harris,1,117.0,104.46428571428572,6.0,3.0,47.0,7.526011560693642,1085.0,1500.0,350.0,1915.4676478585095,86.06830104646245,0.1278995990659217,0.3319410511360875
RJ Peterson,0,32.0,100.0,3.0,1.0,3.0,8.75,70.0,1500.0,350.0,1607.8192201368142,197.650081630834,-0.143568012313721,0.4178097686726367
RJ Quiney,2,103.0,98.09523809523809,12.0,3.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1548241223969394,0.0
RJW Topley,0,3.0,50.0,0.0,0.0,5.0,10.205607476635514,182.0,1500.0,350.0,1828.0698774106,168.8791875931065,0.221170289906712,0.3095203768464223
RK Singh,2,893.0,136.54434250764527,67.0,46.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2631714118691571,0.0
RM Patidar,2,799.0,149.625468164794,51.0,54.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3786543673871983,0.0
RN ten Doeschate,1,326.0,136.9747899159664,26.0,15.0,3.0,6.795180722891567,94.0,1500.0,350.0,1974.357890451492,149.86967414188007,0.4343408403870658,0.2001631752197752
RP Meredith,0,0.0,0.0,0.0,0.0,21.0,8.978313253012049,621.0,1500.0,350.0,1740.1743248741564,96.06842172206797,0.0004250319811598,0.27776739725714
RP Singh,3,52.0,66.66666666666666,2.0,1.0,100.0,7.7385272145144075,2417.0,1500.0,350.0,1917.4617365440292,84.92507063308406,-0.1681841424110454,0.2778541374455023
RR Pant,4,3297.0,143.59756097560975,298.0,154.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3486765559810525,0.0
RR Powar,1,67.0,104.6875,6.0,1.0,15.0,7.28668171557562,538.0,1500.0,350.0,1532.3666663101233,98.52690299768632,0.3293679024234019,0.1797171029337196
RR Raje,1,20.0,111.11111111111111,1.0,1.0,7.0,8.916666666666668,214.0,1500.0,350.0,1613.7238038288715,136.05102518227574,0.2614219959237068,0.3711570035775984
RR Rossouw,2,473.0,147.35202492211837,45.0,25.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.3606436632806253,0.0
RR Sarwan,2,73.0,93.58974358974359,6.0,1.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1099624993005381,0.0
RS Bopara,1,531.0,113.46153846153845,39.0,16.0,13.0,8.47887323943662,301.0,1500.0,350.0,2084.8183131997166,121.18968524814916,0.2566869240691161,0.3262033117883047
RS Hangargekar,0,0.0,0.0,0.0,0.0,3.0,8.372093023255815,60.0,1500.0,350.0,2138.142866374459,222.35778740385769,0.0,0.0665180301346957
RT Ponting,2,91.0,70.54263565891473,5.0,2.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.1007428903769141,0.0
RV Gomez,1,50.0,94.33962264150944,5.0,1.0,6.0,8.041237113402062,130.0,1500.0,350.0,2058.5444009439307,145.47066761292993,0.2864424476768337,0.2905588553470752
RV Patel,1,80.0,105.26315789473684,6.0,2.0,0.0,6.6000000000000005,22.0,1500.0,350.0,1814.1781957498704,305.04075588492907,0.2696763618808675,0.3040751675580455
RV Uthappa,4,4954.0,126.15227909345556,481.0,182.0,0.0,0.0,0.0,1500.0,350.0,1500.0,350.0,0.2981855094246297,0.0
